source_excel_row,mineID,site,country_raw,roman_province_raw,region_raw,latitude_raw,longitude_raw,coordinate_in_broad_spain_envelope,include_spain_subset,selection_rule,selection_reason
736,1026,O Penedo,Spain,Hispania Tarraconensis,Orense,42.12705731,-7.134731569,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
737,1029,Ochadoiro,Spain,Hispania Tarraconensis,León,42.894529,-6.352401,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
738,1030,Oencia,Spain,Hispania Tarraconensis,León,42.538629,-6.966786,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
739,1031,Morla,Spain,Hispania Tarraconensis,León,42.248576,-6.277165,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
740,1032,Orellana Vieja,Spain,Hispania Baetica,Badajoz,38.99863371,-5.53111628,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
741,1033,Os Medos,Spain,Hispania Tarraconensis,Pontevedra,41.977349,-8.782069,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
742,1034,Os Pozos da Barreira,Spain,Hispania Tarraconensis,Orense,42.450154,-8.086909,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
743,1035,Osseja ?,Spain,Hispania Tarraconensis,Gerona,42.406806,1.978388,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
744,1036,Outerio de Baltar,Spain,Hispania Tarraconensis,Orense,41.93215209,-7.742859615,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
745,1038,Paradeseca,Spain,Hispania Tarraconensis,León,42.67972855,-6.793755395,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
746,1040,Páramo del Sil I,Spain,Hispania Tarraconensis,León,42.818039,-6.505949,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
747,1041,Páramo del Sil II,Spain,Hispania Tarraconensis,León,42.82601,-6.486087,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
748,1042,Páramo del Sil III,Spain,Hispania Tarraconensis,León,42.831397,-6.485114,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
749,1043,Pardellán,Spain,Hispania Tarraconensis,Orense,42.45515087,-6.83793526,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
750,1044,Pedredo,Spain,Hispania Tarraconensis,Leon,42.44166,-6.194307,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
751,1045,Pedregales de la Bocaada - Valle del Hellidero (Sanguiñal Norte),Spain,Hispania Tarraconensis,León,42.321773,-6.276117,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
752,1046,Pedreras Viejas,Spain,Hispania Tarraconensis,Murcia,37.59275974,-1.357876824,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
753,1047,Pedrosa,Spain,Hispania Tarraconensis,León,42.319017,-6.442601,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
754,1048,Peites,Spain,Hispania Tarraconensis,Lugo,42.403314,-7.225497,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
755,1049,Peña Aguda - Boinás,Spain,Hispania Tarraconensis,Oviedo,43.275744,-6.309999,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
756,1051,Peña de Hierro,Spain,Hispania Baetica,Huelva,37.72636262,-6.5559622,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
757,1052,Pena de la Cruz,Spain,Hispania Tarraconensis,Oviedo,43.305517,-6.25657,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
758,1053,Peña del Águila,Spain,Hispania Baetica,Córdoba,37.81633143,-5.02643251,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
759,1054,Peña del Cuervo,Spain,Hispania Baetica,Córdoba,38.59019713,-5.15153656,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
760,1055,Peña del Cuervo I,Spain,Hispania Tarraconensis,Oviedo,43.03245,-6.86407,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
761,1056,Peña del Cuervo II,Spain,Hispania Tarraconensis,Oviedo,43.030147,-6.864208,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
762,1057,Peña Furada,Spain,Hispania Tarraconensis,León,42.771567,-6.209696,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
763,1058,Peña María,Spain,Hispania Tarraconensis,Palencia,42.93931416,-4.729168812,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
764,1059,Peña Roya,Spain,Hispania Tarraconensis,León,42.48761236,-6.12686429,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
765,1060,Penamil,Spain,Hispania Tarraconensis,Lugo,42.941415,-7.057694,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
766,1061,Penedela,Spain,Hispania Tarraconensis,Oviedo,43.04762024,-6.915595531,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
767,1062,Peñón del Fucarón,Spain,Hispania Tarraconensis,Oviedo,43.334402,-6.703245,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
768,1063,Peñón de los Cuartos,Spain,Hispania Tarraconensis,Oviedo,43.14574,-6.661965,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
769,1064,Peñón del Moro,Spain,Hispania Baetica,Badajoz,38.30752585,-6.03370937,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
770,1065,Peñón Redondo,Spain,Hispania Tarraconensis,León,42.213924,-6.257329,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
771,1066,Petaca,Spain,Hispania Tarraconensis,Ciudad Real,38.55222117,-4.25627498,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
772,1067,Pico Corona,Spain,Hispania Tarraconensis,Oviedo,43.278892,-6.264425,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
773,1068,Pico de la Beiral I,Spain,Hispania Tarraconensis,Oviedo,43.523936,-6.792276,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
774,1069,Pico de la Beiral II,Spain,Hispania Tarraconensis,Oviedo,43.51915,-6.790988,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
775,1070,Pico de Lirio,Spain,Hispania Baetica,Badajoz,38.78694566,-5.57046121,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
776,1071,Pico del Aguila,Spain,Hispania Baetica,Huelva,38.07288219,-6.91579679,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
777,1072,Pico del Gallo,Spain,Hispania Tarraconensis,Oviedo,43.299026,-6.250924,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
778,1073,Pico Montouto,Spain,Hispania Tarraconensis,Oviedo,43.30737,-6.572723,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
779,1074,Pilar de Jaravía,Spain,Hispania Baetica,Almería,37.38210676,-1.7002681,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
780,1075,Pin de Abaixo,Spain,Hispania Tarraconensis,Lugo,42.956742,-7.031026,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
781,1076,Piñeira,Spain,Hispania Tarraconensis,Lugo,42.429687,-7.230877,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
782,1077,Pío de Leira,Spain,Hispania Tarraconensis,Orense,,,False,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
783,1079,Plasenzuela,Spain,Lusitania,Cáceres,39.43399889,-6.08357984,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
784,1080,Playa de Cadavedo,Spain,Hispania Tarraconensis,Oviedo,43.552034,-6.372357,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
785,1081,Pobladura de Somoza / Los Torgales,Spain,Hispania Tarraconensis,León,42.655199,-6.781144,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
786,1082,Poderosa,Spain,Hispania Baetica,Huelva,37.74899062,-6.65682344,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
787,1083,Pontigo,Spain,Hispania Tarraconensis,Oviedo,43.30639,-6.28068,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
788,1084,Porciles,Spain,Hispania Tarraconensis,Oviedo,43.303328,-6.601768,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
789,1085,Portiella,Spain,Hispania Tarraconensis,Oviedo,43.251669,-6.485643,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
790,1086,Posadoiro,Spain,Hispania Tarraconensis,Oviedo,42.958655,-6.675247,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
791,1087,Potosí,Spain,Hispania Baetica,Sevilla,38.1045283,-5.810118332,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
792,1089,Pozo de la Griega / Molino de la Griega,Spain,Hispania Tarraconensis,León,42.68028535,-5.81115461,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
793,1090,Pozo Limideiro,Spain,Hispania Tarraconensis,La Coruña,43.01289316,-8.93707518,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
794,1091,Pozo Rico (Alcudia),Spain,Hispania Tarraconensis,Ciudad Real,38.434231,-3.941203,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
795,1092,Pozo Rico (Sevilla),Spain,Hispania Baetica,Sevilla,38.10237861,-5.780384097,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
796,1093,Pradela / Las Curiscadas,Spain,Hispania Tarraconensis,León,42.654675,-6.843729,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
797,1094,Pradera de Campo,Spain,Hispania Tarraconensis,León,42.258443,-6.303296,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
798,1095,A Xisterna II (Prado de Paradiña),Spain,Hispania Tarraconensis,León,42.708339,-6.742289,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
799,1096,Prado de Rollos,Spain,Hispania Tarraconensis,León,42.464868,-6.35012,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
800,1097,La Cruz de Hierro / Prado de Valdefrancos,Spain,Hispania Tarraconensis,León,42.468354,-6.366098,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
801,1098,Prado Luengo - Casares,Spain,Hispania Tarraconensis,León,42.493191,-6.227156,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
802,1099,Prado Posadillas Huergas,Spain,Hispania Tarraconensis,León,42.31546244,-6.272830572,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
803,1100,Prado Vicioso,Spain,Hispania Baetica,Huelva,37.58690171,-7.09200445,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
804,1101,Pradorrey,Spain,Hispania Tarraconensis,León,42.49160118,-6.12386389,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
805,1102,Cha do Castro / Puebla del Brollón,Spain,Hispania Tarraconensis,Lugo,42.57461492,-7.389792601,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
806,1103,Puente del Plantao,Spain,Hispania Tarraconensis,Oviedo,43.364735,-6.680765,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
807,1104,Puerto del Palo,Spain,Hispania Tarraconensis,Oviedo,43.272862,-6.678937,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
808,1108,Pumar de las Montañas,Spain,Hispania Tarraconensis,Oviedo,43.17868934,-6.647751338,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
809,1109,Quilos,Spain,Hispania Tarraconensis,León,38.12484797,-6.526528617,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
810,1110,Quintanilla de Flórez / La Pedrer - El Sardonal,Spain,Hispania Tarraconensis,León,42.28048116,-6.091906439,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
811,1111,Quinto del Hierro,Spain,Hispania Tarraconensis,Ciudad Real,38.73261216,-4.75159193,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
812,1112,Quinto del Huerto,Spain,Hispania Baetica,Córdoba,38.57153808,-5.05696044,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
813,1113,Quinto Rascarroña,Spain,Hispania Baetica,Badajoz,38.80475582,-5.22518723,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
814,1115,Raposeras,Spain,Hispania Tarraconensis,León,42.794298,-5.710476,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
815,1117,Rebelde Julia,Spain,Hispania Baetica,Badajoz,38.75419376,-5.53272272,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
816,1118,Regia,Spain,Hispania Tarraconensis,Tarragona,41.1642222,0.750551075,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
817,1119,Reguera de las Fuentes,Spain,Hispania Tarraconensis,León,42.79674039,-5.845487694,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
818,1120,Reguera del Vallón,Spain,Hispania Tarraconensis,Oviedo,43.360851,-6.679528,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
819,1121,Reguerón de la Mata,Spain,Hispania Tarraconensis,León,42.760872,-5.737246,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
820,1122,Reocín,Spain,Hispania Tarraconensis,Santander,43.3381496,-4.088488287,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
821,1123,Requeja,Spain,Hispania Baetica,Córdoba,38.39966628,-4.86455465,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
822,1124,Ría de Foz / As Covas,Spain,Hispania Tarraconensis,Lugo,43.54512753,-7.252162177,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
823,1125,Ribón,Spain,Hispania Tarraconensis,León,42.693059,-6.783663,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
824,1126,Riner,Spain,Hispania Tarraconensis,Lérida,41.94498984,1.56397534,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
825,1127,Río Ancares / Los Moracales del Valle,Spain,Hispania Tarraconensis,León,42.72148236,-6.710216453,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
826,1129,Río Burbia,Spain,Hispania Tarraconensis,León,42.659737,-6.803756,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
827,1130,Río Cabrera: below Pombriego / Las Suertes,Spain,Hispania Tarraconensis,León,42.42398053,-6.718484432,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
828,1131,Río Cabrera: Castroquilame,Spain,Hispania Tarraconensis,León,42.42423498,-6.744034238,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
829,1132,Río Cabrera: Llamas de Cabrera / El Covallón de Miédalo,Spain,Hispania Tarraconensis,León,42.4087844,-6.641192062,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
830,1133,Río Cabrera: Santalavilla,Spain,Hispania Tarraconensis,León,42.42003568,-6.659935142,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
831,1134,Río Cervos,Spain,Hispania Tarraconensis,Oviedo,43.019741,-6.839674,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
832,1135,Río Ciurana,Spain,Hispania Tarraconensis,Tarragona,41.14724628,0.721974085,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
833,1136,Río Corumbel,Spain,Hispania Baetica,Huelva,37.45968507,-6.47506987,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
834,1137,Río Crispinejo,Spain,Hispania Baetica,Huelva,37.51837238,-6.245326356,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
835,1138,Río de Mosteiro,Spain,Hispania Tarraconensis,Lugo,42.983977,-6.98657,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
836,1139,Río de Ojén,Spain,Hispania Tarraconensis,Madrid,36.54648941,-4.792955069,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
837,1140,Río del Mazo,Spain,Hispania Tarraconensis,Oviedo,43.505363,-6.837463,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
838,1141,Río del Oro,Spain,Hispania Tarraconensis,Oviedo,43.24168094,-6.722030241,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
839,1142,Río Donsal I,Spain,Hispania Tarraconensis,Lugo,42.912341,-7.073296,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
840,1143,Río Donsal II,Spain,Hispania Tarraconensis,Lugo,42.920038,-7.074451,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
841,1144,Rio Duerna I - Las Moraceras (Moracedas),Spain,Hispania Tarraconensis,León,42.33500258,-6.225078172,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
842,1145,Rio Duerna II,Spain,Hispania Tarraconensis,León,42.33438157,-6.242122507,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
843,1146,Rio Duerna III,Spain,Hispania Tarraconensis,León,42.33620392,-6.269647663,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
844,1147,Rio Duerna IV,Spain,Hispania Tarraconensis,León,42.34235037,-6.249094717,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
845,1148,Rio Duerna IX - El Castillo - Los Arrotos - Carcuevas - Los Gandarales,Spain,Hispania Tarraconensis,León,42.35531073,-6.277635411,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
846,1150,Rio Duerna - Molinaferrera,Spain,Hispania Tarraconensis,León,42.39152656,-6.357687984,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
847,1151,Rio Duerna V,Spain,Hispania Tarraconensis,León,42.34630418,-6.24916967,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
