mineID,technique_code,technique_name,source_column,source_raw_value,status,confirmed_present
945,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
946,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
947,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
948,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
950,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
951,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
952,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
953,opencast,Opencast / surface,techniqueOpencast,,missing,
954,opencast,Opencast / surface,techniqueOpencast,,missing,
955,opencast,Opencast / surface,techniqueOpencast,,missing,
956,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
957,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
958,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
963,opencast,Opencast / surface,techniqueOpencast,,missing,
964,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
965,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
966,opencast,Opencast / surface,techniqueOpencast,,missing,
967,opencast,Opencast / surface,techniqueOpencast,,missing,
968,opencast,Opencast / surface,techniqueOpencast,,missing,
969,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
970,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
971,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
972,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
973,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
974,opencast,Opencast / surface,techniqueOpencast,,missing,
977,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
978,opencast,Opencast / surface,techniqueOpencast,,missing,
979,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
980,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
981,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
982,opencast,Opencast / surface,techniqueOpencast,,missing,
983,opencast,Opencast / surface,techniqueOpencast,,missing,
984,opencast,Opencast / surface,techniqueOpencast,,missing,
985,opencast,Opencast / surface,techniqueOpencast,,missing,
986,opencast,Opencast / surface,techniqueOpencast,,missing,
987,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
988,opencast,Opencast / surface,techniqueOpencast,,missing,
989,opencast,Opencast / surface,techniqueOpencast,,missing,
990,opencast,Opencast / surface,techniqueOpencast,,missing,
993,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
995,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
996,opencast,Opencast / surface,techniqueOpencast,,missing,
997,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
998,opencast,Opencast / surface,techniqueOpencast,,missing,
999,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1000,opencast,Opencast / surface,techniqueOpencast,,missing,
1001,opencast,Opencast / surface,techniqueOpencast,,missing,
1002,opencast,Opencast / surface,techniqueOpencast,,missing,
1003,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1004,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1005,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1007,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1008,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1009,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1010,opencast,Opencast / surface,techniqueOpencast,,missing,
1011,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1012,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1013,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1015,opencast,Opencast / surface,techniqueOpencast,,missing,
1016,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1017,opencast,Opencast / surface,techniqueOpencast,,missing,
1018,opencast,Opencast / surface,techniqueOpencast,,missing,
1019,opencast,Opencast / surface,techniqueOpencast,,missing,
1020,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1021,opencast,Opencast / surface,techniqueOpencast,,missing,
1022,opencast,Opencast / surface,techniqueOpencast,,missing,
1023,opencast,Opencast / surface,techniqueOpencast,,missing,
1024,opencast,Opencast / surface,techniqueOpencast,,missing,
1025,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1026,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1029,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1030,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1031,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1032,opencast,Opencast / surface,techniqueOpencast,,missing,
1033,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1034,opencast,Opencast / surface,techniqueOpencast,,missing,
1035,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1036,opencast,Opencast / surface,techniqueOpencast,,missing,
1038,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1040,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1041,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1042,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1043,opencast,Opencast / surface,techniqueOpencast,,missing,
1044,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1045,opencast,Opencast / surface,techniqueOpencast,,missing,
1046,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1047,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1048,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1049,opencast,Opencast / surface,techniqueOpencast,,missing,
1051,opencast,Opencast / surface,techniqueOpencast,,missing,
1052,opencast,Opencast / surface,techniqueOpencast,,missing,
1053,opencast,Opencast / surface,techniqueOpencast,,missing,
1054,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1055,opencast,Opencast / surface,techniqueOpencast,,missing,
1056,opencast,Opencast / surface,techniqueOpencast,,missing,
1057,opencast,Opencast / surface,techniqueOpencast,,missing,
1058,opencast,Opencast / surface,techniqueOpencast,,missing,
1059,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1060,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1061,opencast,Opencast / surface,techniqueOpencast,,missing,
1062,opencast,Opencast / surface,techniqueOpencast,,missing,
1063,opencast,Opencast / surface,techniqueOpencast,,missing,
1064,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1065,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1066,opencast,Opencast / surface,techniqueOpencast,,missing,
1067,opencast,Opencast / surface,techniqueOpencast,,missing,
1068,opencast,Opencast / surface,techniqueOpencast,,missing,
1069,opencast,Opencast / surface,techniqueOpencast,,missing,
1070,opencast,Opencast / surface,techniqueOpencast,,missing,
1071,opencast,Opencast / surface,techniqueOpencast,,missing,
1072,opencast,Opencast / surface,techniqueOpencast,,missing,
1073,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1074,opencast,Opencast / surface,techniqueOpencast,,missing,
1075,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1076,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1077,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1079,opencast,Opencast / surface,techniqueOpencast,,missing,
1080,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1081,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1082,opencast,Opencast / surface,techniqueOpencast,,missing,
1083,opencast,Opencast / surface,techniqueOpencast,,missing,
1084,opencast,Opencast / surface,techniqueOpencast,,missing,
1085,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1086,opencast,Opencast / surface,techniqueOpencast,,missing,
1087,opencast,Opencast / surface,techniqueOpencast,,missing,
1089,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1090,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1091,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1092,opencast,Opencast / surface,techniqueOpencast,,missing,
1093,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1094,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1095,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1096,opencast,Opencast / surface,techniqueOpencast,,missing,
1097,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1098,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1099,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1100,opencast,Opencast / surface,techniqueOpencast,,missing,
1101,opencast,Opencast / surface,techniqueOpencast,,missing,
1102,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1103,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1104,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1108,opencast,Opencast / surface,techniqueOpencast,,missing,
1109,opencast,Opencast / surface,techniqueOpencast,,missing,
1110,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1111,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1112,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1113,opencast,Opencast / surface,techniqueOpencast,,missing,
1115,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1117,opencast,Opencast / surface,techniqueOpencast,,missing,
1118,opencast,Opencast / surface,techniqueOpencast,,missing,
1119,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1120,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1121,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1122,opencast,Opencast / surface,techniqueOpencast,,missing,
1123,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1124,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1125,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1126,opencast,Opencast / surface,techniqueOpencast,,missing,
1127,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1129,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1130,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1131,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1132,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1133,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1134,opencast,Opencast / surface,techniqueOpencast,,missing,
1135,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1136,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1137,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1138,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1139,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1140,opencast,Opencast / surface,techniqueOpencast,,missing,
1141,opencast,Opencast / surface,techniqueOpencast,,missing,
1142,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1143,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1144,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1145,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1146,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1147,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1148,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1150,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1151,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1152,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1153,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1154,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1155,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1156,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1157,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1158,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1159,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1160,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1161,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1162,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1163,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1164,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1165,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1166,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1167,opencast,Opencast / surface,techniqueOpencast,,missing,
1168,opencast,Opencast / surface,techniqueOpencast,,missing,
1169,opencast,Opencast / surface,techniqueOpencast,,missing,
1170,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1171,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1172,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1173,opencast,Opencast / surface,techniqueOpencast,,missing,
1174,opencast,Opencast / surface,techniqueOpencast,,missing,
1175,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1176,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1177,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1178,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1179,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1180,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1181,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1182,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1183,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1184,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1185,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1186,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1187,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1188,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1189,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1190,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1191,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1192,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1193,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1194,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1195,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1196,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1197,opencast,Opencast / surface,techniqueOpencast,0.0,absent,False
1200,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1201,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1202,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
1203,opencast,Opencast / surface,techniqueOpencast,1.0,present,True
