source_excel_row,source_sheet,source_file,source_file_sha256,source_row_sha256,mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,site_clean,ancient_name_clean,roman_province_clean,country_clean,region_clean,mining_district_clean,in_use_date_clean,geology_clean,deposit_type_clean,exploitation_type_clean,site_match_key,latitude_decimal,longitude_decimal,coordinate_accuracy_reported,coordinate_in_broad_spain_envelope,Y_Au,commodity_Au_status,Y_Ag,commodity_Ag_status,Y_Pb,commodity_Pb_status,Y_Cu,commodity_Cu_status,Y_Sn,commodity_Sn_status,Y_Fe,commodity_Fe_status,Y_Hg,commodity_Hg_status,Y_Zn,commodity_Zn_status,Y_Other,commodity_Other_status,Y_roman,confirmed_commodity_count,commodity_combination,commodity_information_complete,has_technique_opencast,technique_opencast_status,has_technique_underground,technique_underground_status,has_technique_hydraulic,technique_hydraulic_status,has_technique_hushing,technique_hushing_status,has_technique_ground_sluicing,technique_ground_sluicing_status,has_technique_ruina_montium,technique_ruina_montium_status,has_technique_rake_comb,technique_rake_comb_status,has_technique_gold_washing,technique_gold_washing_status,has_technique_other,technique_other_status,confirmed_technique_count,headline_technique_combination,notBeforeOpeningDate_numeric,notAfterOpeningDate_numeric,notBeforeClosingDate_numeric,notAfterClosingDate_numeric,chronology_numeric_bounds_count,chronology_any_reported,deposit_type_normalized,exploitation_type_normalized,flag_country_override,flag_coordinate_missing,flag_coordinate_outside_broad_spain_envelope,flag_coordinate_accuracy_missing,flag_coordinate_accuracy_zero,flag_coordinate_accuracy_gt_1000,flag_location_source_missing,flag_metal_unknown_or_invalid,flag_metal_missing,flag_no_confirmed_commodity,flag_technique_unknown_or_invalid,flag_technique_incomplete,flag_no_confirmed_technique,flag_chronology_missing,flag_chronology_invalid,flag_geology_missing,flag_deposit_type_missing,flag_deposit_type_unexpected,flag_exploitation_type_missing,flag_exploitation_type_unexpected,flag_possible_column_shift,flag_source_uncertainty_text,flag_duplicate_mine_id,flag_duplicate_coordinates,flag_duplicate_site_name,flag_nearby_record_100m,text_artifact_columns,flag_text_encoding_artifact,quality_flag_count,quality_high_severity,quality_review_required
285,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,81d15068df61eebd791462d7d0026df96c34f41ca8cb33b3068904bd5d92eeb6,514,Cerro del Cura,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 37,860,528.8,425.4,38.42267476,-4.50392006,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 48,0,1,FALSE,FALSE,FALSE,0,0,0,0,,Hard rock,Primary,,Cerro del Cura,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,Hard rock,Primary,,cerrodelcura,38.42267476,-4.50392006,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,2,False,True
286,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,01218a7612d334de7bafe51bbe6b57b6879eda9fc36fb55872ac366b44ec8765,515,Cerro del Esparto,,Hispania Baetica,Spain,Córdoba,Posadas,,,CO 71,921,462.5,370,37.9152865,-5.25248305,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 45,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Cerro del Esparto,,Hispania Baetica,Spain,Córdoba,Posadas,,Hard rock,Primary,,cerrodelesparto,37.9152865,-5.25248305,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
287,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,32204fe7816b6bdefcbfaec4f1fde21f027bf035085b205731673ef599c5ae75,516,Cerro del Hierro,,Hispania Baetica,Spain,Sevilla,Sevilla,,,SE 6,920,430.8,274.4,37.04831911,-5.589874277,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,0,0,1,0,0,0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Cerro del Hierro,,Hispania Baetica,Spain,Sevilla,Sevilla,,Hard rock,Primary,,cerrodelhierro,37.04831911,-5.589874277,100,True,False,absent,False,absent,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,1,1,Fe,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
288,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,d5dc60c3ed7cf6921986defc1f68b0d648c18ecdde74c3981779fd03e1d45602,517,Cerro Minado,,Hispania Baetica,Spain,Almería,Almería,,,AL 6,996,754,309.3,37.36552808,-1.94916604,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 64,,,FALSE,FALSE,FALSE,0,0,0,,,,,,Cerro Minado,,Hispania Baetica,Spain,Almería,Almería,,,,,cerrominado,37.36552808,-1.94916604,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,6,False,True
289,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,1c54c9f499bab1956f4f5a74883a5de4d904fafc6b38346bf519ccb5ec05b878,518,Cerro Muriano,,Hispania Baetica,Spain,Córdoba,Córdoba,,,CO 39,902,504.2,379.3,38.00471301,-4.77935278,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 47,0,1,FALSE,FALSE,FALSE,0,0,0,0,,Hard rock,,,Cerro Muriano,,Hispania Baetica,Spain,Córdoba,Córdoba,,Hard rock,,,cerromuriano,38.00471301,-4.77935278,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,,False,3,False,True
290,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,75c737fa1d0e44af75f714d85fd1fa0843d2ace2326ea6889163a1710e5bc8da,519,Ceruñales,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,BO-11,,,,,42.688215,-6.412375,200,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",,-19,230,50,250,Roman,TRUE,0,0,0,0,0,0,0,0,"Hydraulic mining, partly re-using ditch of castro (misinterpreted by Fanzul Perada as evidence for pre-Roman hydraulic mining)","Alvarez González 1993; Sanchez-Palencia and Orejas 1994, 190; Fanjul Peraza 2013",1,0,TRUE,TRUE,FALSE,0,0,0,0,,,Secondary,Extensive,Ceruñales,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,Roman,,Secondary,Extensive,cerunales,42.688215,-6.412375,200,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,3,opencast+hydraulic,-19,230,50,250,4,True,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,1,False,True
291,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,80afc7d067086fdc03702a1827f2dcd774b7f6381aa43ea31028ef2fa4dd3a19,520,Cexo-Fontechid,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,MM-20,,,,,42.10923,-8.00608,500,"Google Earth, placename",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 194",,,,,,,,,,,,Primary,Selective - Extensive,Cexo-Fontechid,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,,Primary,Selective - Extensive,cexofontechid,42.10923,-8.00608,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Selective + Extensive,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,4,False,True
292,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,574cb533d14265a0b71c8430da3b1fd1c43c26db6a255df7d0b5192f81a377f4,521,Cha da Veiga,,Hispania Tarraconensis,Spain,Lugo,Cuenca media del Sil,,MS-100,,,,,42.58465,-7.40935,500,Estimated from Google Earth and IGN map,,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 197",1,0,TRUE,,,,,,,,,Secondary,Extensive,Cha da Veiga,,Hispania Tarraconensis,Spain,Lugo,Cuenca media del Sil,,,Secondary,Extensive,chadaveiga,42.58465,-7.40935,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
293,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,a6f223457b901cb69e00722f7eb9c11e774a125ea30148889dcb0ff69d8db4b1,523,Chan do Cubeiro,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-82,,,,,43.059666,-7.004095,1000,"Placename, IGN map, Google Earth, and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 201",,,,,,,,,,,,Primary,Extensive,Chan do Cubeiro,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,,Primary,Extensive,chandocubeiro,43.059666,-7.004095,1000,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,4,False,True
294,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,43bbf88a1e98c24818925da4944c27293af7c5984ae3634aaa453a7b4bebd614,524,Chana de Chamarada,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-16,,,,,42.52996221,-6.21957755,10,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, IGN map, and Google Earth; corrected with https://servicios.jcyl.es/pweb/datosGIS.do?tipo=Yacimiento&numero=94468",https://servicios.jcyl.es/pweb/datosGIS.do?tipo=Yacimiento&numero=94468,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 190",1,0,TRUE,,,,,,,,,Secondary,Extensive,Chana de Chamarada,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,,Secondary,Extensive,chanadechamarada,42.52996221,-6.21957755,10,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,,False,4,False,True
295,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,d9e3b972eaabb0c2524d0daa3a31992de3690ce871e6e0f6405133eb85c5fe0b,525,Chana de Reguera,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-18,,,,,42.50995074,-6.20838762,20,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, IGN map, and Google Earth; corrected with https://servicios.jcyl.es/pweb/datosGIS.do?tipo=Yacimiento&numero=94300",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 190",1,0,TRUE,,,,,,,,,Secondary,Selective - Extensive,Chana de Reguera,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,,Secondary,Selective - Extensive,chanadereguera,42.50995074,-6.20838762,20,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Selective + Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,,False,4,False,True
296,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,f5b0d3e3a96923092eaaf3e43b78f2a407a081e57251d877f08ff58072ad2340,526,Chao Pedrazas,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Sil,,MS-027,,,,,,,,,,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 195",1,0,TRUE,,,,,,,,,Secondary,Selective - Extensive,Chao Pedrazas,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Sil,,,Secondary,Selective - Extensive,chaopedrazas,,,,False,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Selective + Extensive,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,6,True,True
297,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,c2fd6126ba5f723ab4b3ac0f573dbbbfd33f19a85e55209b94c80da285644ff1,527,Chaparro Barrenado,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 4,880,493.5,415.2,38.32708502,-4.90683199,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,1,0,0,0,0,0,,Domergue 1990: 48,0,1,FALSE,FALSE,FALSE,0,0,0,0,,Hard rock,Primary,,Chaparro Barrenado,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,Hard rock,Primary,,chaparrobarrenado,38.32708502,-4.90683199,100,True,False,absent,True,present,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,3,Ag+Pb+Cu,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,2,False,True
298,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,c60ca0e53bb92f7ad25cb71a67037c95119b31028045616bbfe6e59905eac6d3,528,Cheices,,Hispania Tarraconensis,Spain,León,Cuenca media del Sil,,MS-012,,,,,42.439722,-6.826583,1000,"Guessed from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 16",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 195",1,0,TRUE,,,,,,,,,Secondary,Selective,Cheices,,Hispania Tarraconensis,Spain,León,Cuenca media del Sil,,,Secondary,Selective,cheices,42.439722,-6.826583,1000,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Selective,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,,False,4,False,True
299,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,a75041f41268286e81bb83c11dde93fc9a1ed0b54c3f922b0c416c9dd0cd2387,529,Chinflón,,Hispania Baetica,Spain,Huelva,Huelva,,,H 50,960,339.4,339.8,37.61503519,-6.64101067,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 61,,,FALSE,FALSE,FALSE,0,0,0,,,Pyrite,Primary,,Chinflón,,Hispania Baetica,Spain,Huelva,Huelva,,Pyrite,Primary,,chinflon,37.61503519,-6.64101067,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
300,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,8cc037b39c4736617d9a59560a88f5e0868e02b87944b74ca82244041510602f,530,Cimera de la Collada / Los Collados - Las Vallinas,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,AO-17,LE 20,128,418.3,901.7,42.69839759,-5.905742865,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0,0,0,0,0,0,0,0,Google Earth shows extensive stone dumps or murias.,"Domergue 1990: 42; Sanchez-Palencia and Orejas 1994, 189",1,0,TRUE,,,,,,,,Tertiary alluvium,Secondary,Extensive,Cimera de la Collada / Los Collados - Las Vallinas,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,Tertiary alluvium,Secondary,Extensive,cimeradelacolladaloscolladoslasvallinas,42.69839759,-5.905742865,100,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,2,False,True
301,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,ac00138e080eb23301776b37ed81b76b7f7de6f1e85fe9558096091b60fc2a25,531,Cirujales,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,,LE 51,128,405.3,911.8,42.78627194,-6.067636653,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0,0,0,0,0,0,0,0,,Domergue 1990: 43,,,,,,,,,,,Quaternary terrace and river placer deposits,,,Cirujales,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,Quaternary terrace and river placer deposits,,,cirujales,42.78627194,-6.067636653,100,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
302,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,52bed6e8427fffab95e806f2b4916bff9f20189f636f537d1b65908e914b37fb,532,Cobas de Fornas,,Hispania Tarraconensis,Spain,La Coruña,Galicia,,,C 8,95,207.9,927,42.85145789,-8.48684587,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 41,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,,,Cobas de Fornas,,Hispania Tarraconensis,Spain,La Coruña,Galicia,,Hard rock,,,cobasdefornas,42.85145789,-8.48684587,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
303,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,a55c901d4335343f137782f50adc07197817e22e01c1a96fcae543c7e12c4ab9,533,Cobatillas,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 18,808,524.4,452.8,38.66933798,-4.55740568,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 46,,,FALSE,FALSE,FALSE,0,0,0,,,,,,Cobatillas,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,,,cobatillas,38.66933798,-4.55740568,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,6,False,True
304,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,ce75d607bc078f2458bcb12b6170e2e2ef6563383a1e23c61b90ab2f0a58169e,535,Cogorderos I,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-27,,,,,42.541842,-6.023149,500,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 190",1,0,TRUE,,,,,,,,,Secondary,Extensive,Cogorderos I,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,,Secondary,Extensive,cogorderosi,42.541842,-6.023149,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
